match_id,kills_diff,deaths_diff,assists_diff,gold_diff,damage_diff,damage_taken_diff,cs_diff,vision_diff,mean_kda_diff,team_kda_diff,win_blue
RU_537035795,-5,5,10,-3102,-4327,7647,-52,-24,0.36809523809523803,-0.24410774410774438,0
RU_537037297,3,-4,14,8810,21230,-16656,92,-29,1.7249999999999996,1.1066666666666665,1
RU_537037398,0,0,4,5113,12233,-9631,-42,34,0.11603174603174571,0.125,1
RU_537037615,-21,21,-15,-8941,-27243,3301,1,-23,-3.5133333333333328,-3.314189189189189,0
RU_537037770,-26,26,-32,-16290,-20201,-12505,-40,-24,-10.682142857142857,-11.15625,0
RU_537038242,10,-10,14,7126,22379,-24736,-61,2,2.542857142857143,2.2832244008714597,1
RU_537039080,-11,11,-10,-12910,-33026,21057,-117,-11,-4.683333333333334,-2.865942028985507,0
RU_537040260,2,-2,12,-112,6603,-10806,-47,-23,1.3617099567099564,0.5916666666666668,1
RU_537040343,-4,4,-1,-8665,-49114,45594,41,21,-0.3410064935064936,-0.31739130434782625,0
RU_537040754,10,-10,20,6646,24985,-24827,31,-13,4.83,2.7733333333333334,1
RU_537041546,-8,6,-13,-2619,-21709,-4425,31,-14,-1.5516666666666672,-1.2333333333333332,0
RU_537041852,21,-21,47,10881,27071,-15119,-47,14,6.902936507936508,5.9714285714285715,1
RU_537042040,-17,17,-50,-7997,4489,-30998,15,-27,-3.1619968919968917,-2.54010989010989,0
RU_537042955,-14,15,-13,-6141,-50198,43622,118,-26,-1.7933116883116882,-1.493762993762994,0
RU_537043332,20,-20,31,18546,48606,-37218,162,32,9.163333333333334,7.275862068965517,1
RU_537043921,-9,9,-27,-2926,-14229,12381,41,-1,-2.6138095238095236,-2.3233695652173916,0
RU_537044334,8,-8,13,8357,15674,-23153,-12,9,1.7072222222222229,1.2518518518518515,1
RU_537045223,23,-23,30,13522,37591,-10630,-36,6,7.604603174603174,5.403846153846154,1
RU_537045349,13,-13,11,3405,5577,-2679,-22,3,2.0957936507936505,1.8198198198198199,0
RU_537047115,-9,9,-3,-9827,-9918,6108,-78,-1,-2.6790476190476187,-1.93006993006993,0
RU_537047649,-13,13,-25,-12379,-39179,14031,-48,1,-4.605952380952381,-2.746969696969697,0
RU_537047829,-15,15,-5,-8340,-17051,11609,50,6,-2.589285714285714,-2.0510835913312695,0
RU_537047866,-11,11,-13,-11343,-3330,7587,-66,20,-5.2591724941724936,-1.6205821205821205,0
RU_537047990,-17,16,-15,-7527,-35005,10492,-54,-1,-1.7501792651792654,-1.6672268907563028,0
RU_537048027,-15,15,-38,-4707,-51166,37173,25,-25,-2.0668470418470424,-1.8941459502806737,0
RU_537048945,23,-23,35,13399,43516,-34863,-6,1,10.350793650793651,5.874517374517374,1
RU_537050968,-4,4,-7,-1967,-2103,2318,-12,-2,-2.1999999999999997,-11.8,0
RU_537051097,22,-21,38,8555,37692,-17751,-58,-27,3.9619047619047625,3.2872340425531914,1
RU_537051621,-3,3,-22,6084,-1964,10376,38,-35,-1.6059523809523801,-1.159259259259259,1
RU_537052350,-19,19,-43,-12029,-29305,6019,42,-26,-5.186147186147186,-3.7432170542635657,0
RU_537053349,4,-4,6,9324,4511,20574,-15,0,3.6766666666666667,1.2842105263157895,1
RU_537055156,14,-14,28,5523,2466,-13242,-68,63,2.17030303030303,2.2117080994386527,1
RU_537056260,-6,6,-5,7106,4103,15807,-2,-23,-0.8278571428571428,-0.7499999999999998,1
RU_537056932,-14,14,-31,-11129,-32356,18548,22,-24,-3.1990476190476196,-2.7702020202020203,0
RU_537057106,13,-13,-4,6574,70858,-51703,-31,26,1.9994444444444441,1.3804347826086958,1
RU_537057427,-14,14,-32,-9225,-9063,17224,52,4,-5.848253968253967,-2.851010101010101,0
RU_537057433,13,-13,5,6150,3173,4028,14,1,2.3566666666666665,2.0357142857142856,1
RU_537057486,-18,18,-18,-12686,-31857,37120,-131,-25,-7.500158730158731,-3.4080882352941178,0
RU_537058215,0,0,0,700,-252,357,6,0,0.0,0.0,1
RU_537058751,9,-9,11,8963,28012,-11614,-31,10,3.117857142857143,1.6742424242424243,1
RU_537058831,6,-6,1,3350,8888,2064,-19,-9,1.8233333333333337,1.6,1
RU_537059179,18,-18,21,13184,31857,-15956,41,17,4.501904761904763,4.163636363636364,1
RU_537059615,-10,10,-9,-9225,-4861,167,-108,-19,-3.6,-11.166666666666666,0
RU_537059622,-4,5,-52,-3243,17467,-11520,-169,19,-1.4863114663114665,-1.3151260504201678,0
RU_537059831,-6,6,-22,-10161,-14396,11020,-76,-10,-1.984761904761905,-1.5303225806451615,0
RU_537061014,28,-28,31,8811,5778,-6988,-1,2,10.094733044733044,7.452214452214453,1
RU_537062416,15,-15,24,11006,45202,-48491,48,6,5.75547619047619,2.7857142857142856,1
RU_537063994,17,-16,22,9703,55187,-58864,-49,27,4.653333333333333,3.2923351158645273,1
RU_537064378,6,-6,-8,4325,-13792,13033,-41,71,0.33426767676767666,0.2577550367764627,1
RU_537064950,-6,6,-18,-8843,-27308,28681,-6,-2,-2.5637806637806637,-1.1455972101133391,0
RU_537065462,10,-9,10,9119,20898,10183,-22,30,1.2682900432900432,1.236842105263158,1
RU_537065973,-11,11,-28,-12618,-13348,2241,-19,0,-4.41388888888889,-2.5454545454545454,0
RU_537066193,-32,32,-45,-9886,-33390,15514,-133,4,-6.268888888888888,-6.1875,0
RU_537066238,7,-7,4,2666,16781,-16017,-59,43,1.1925807525807528,0.7073578595317729,1
RU_537066488,-19,19,-14,-13445,-18699,14757,-138,9,-7.544285714285714,-7.4,0
RU_537066580,15,-15,10,8574,15826,-11783,53,21,2.665873015873016,2.1510297482837526,1
RU_537066991,-15,15,-20,-8237,-21445,20329,75,6,-3.8288888888888892,-2.904040404040404,0
RU_537067405,-10,10,-18,-7898,-8361,-634,40,-39,-1.3226190476190474,-1.295238095238095,0
RU_537067871,-7,8,-10,-4547,-9703,8934,-17,-6,-2.7266666666666675,-2.620915032679739,0
RU_537068332,-19,19,-29,-6591,-19842,6604,-15,-17,-5.368939393939393,-2.9757751937984493,0
RU_537068985,-11,10,9,-1807,-33153,21317,29,-9,0.14424297924297935,-0.6173361522198733,0
RU_537070468,19,-19,17,9210,12319,-16268,60,-22,7.125,5.303448275862069,1
RU_537070832,-15,15,-22,-10457,-23940,8066,-79,-2,-6.826666666666666,-6.336956521739131,0
RU_537071687,-13,13,-31,-11199,-22964,1799,-71,-13,-3.89008547008547,-2.742857142857143,0
RU_537072496,-9,9,-30,-3054,-34966,45223,-25,-13,-2.8603174603174604,-1.6646341463414633,0
RU_537072505,-14,14,-15,-9434,-11001,11205,-92,3,-6.0,-5.766666666666667,0
RU_537073153,-5,5,-9,-8895,-11505,-2911,-14,22,-1.336666666666667,-1.021551724137931,0
RU_537074689,-17,16,-23,-12140,-37068,17583,-57,-13,-4.496825396825397,-4.137931034482759,0
RU_537075235,-15,15,-45,-8452,-21827,15513,-28,-7,-4.2172222222222215,-3.3466819221967965,0
RU_537075845,-8,8,-1,-2441,4130,-10293,9,4,-0.6166738816738815,-0.806451612903226,0
RU_537076366,-9,9,-4,-7484,-3203,1519,-32,-1,-2.96,-1.9404761904761907,0
RU_537076686,-20,20,-15,-16459,-55108,40384,-51,-13,-2.403982683982684,-1.9068038879359637,0
RU_537076794,14,-13,17,9718,18678,-7088,34,13,5.24,4.363636363636363,1
RU_537077227,-25,25,-35,-14701,-42446,29410,-1,2,-9.28190476190476,-4.754901960784314,0
RU_537077252,-9,9,-20,-6074,-18226,9552,-48,4,-5.65952380952381,-2.602484472049689,0
RU_537078722,14,-14,19,8675,8669,9361,55,-2,1.6607142857142856,1.716032608695652,1
RU_537079087,15,-15,3,8442,14489,-6368,143,6,3.835238095238095,2.4148351648351647,1
RU_537079118,-20,20,-20,-14343,-26472,11272,-43,-38,-7.98,-5.133333333333334,0
RU_537079769,15,-14,40,7664,16716,-12967,22,10,5.670952380952381,3.7208931419457736,1
RU_537079900,0,0,2,-1594,-25349,26833,-82,-2,0.3844516594516594,0.04878048780487809,1
RU_537080225,-15,15,-11,-8641,-31025,25357,-2,-29,-4.666666666666666,-2.3566176470588234,0
RU_537081526,-18,19,4,-12935,-6834,-14351,-129,-13,-1.299069264069264,-1.3662613981762917,0
RU_537081989,13,-13,33,8979,15502,-4910,12,11,7.186666666666666,3.9956896551724137,1
RU_537082460,-13,14,-11,-6612,-13743,12519,8,-2,-1.321159951159951,-1.7023809523809523,0
RU_537082629,-5,5,-8,-4798,-12534,-3415,-37,-19,-1.6522222222222225,-0.8133874239350911,0
RU_537082795,-9,9,-2,-12374,-26087,16110,-76,-13,-1.2422222222222223,-1.7333333333333332,0
RU_537083069,-22,21,-25,-11489,-26178,11434,-35,43,-3.3782539682539676,-2.5357142857142856,0
RU_537084372,22,-22,27,15176,16183,-4950,76,-15,8.423333333333334,6.942652329749103,1
RU_537085392,18,-18,37,9597,71724,-68702,19,52,3.8606349206349204,3.053953488372093,1
RU_537085450,4,-4,9,935,2153,-20093,67,14,0.8535858585858587,0.46695652173913027,1
RU_537085455,5,-5,19,7428,31798,-44085,-76,-16,1.774054834054834,0.8500000000000001,1
RU_537085588,-18,18,-24,-12578,24865,-48018,-64,-41,-4.262777777777778,-3.952941176470588,0
RU_537085767,19,-19,19,9774,28764,-19281,23,2,5.664696969696969,3.623123123123123,1
RU_537086656,21,-21,28,9918,17591,-441,-5,23,4.888888888888889,4.587837837837838,1
RU_537086787,-20,20,-26,-12408,-47547,30089,-51,-26,-3.1077777777777786,-2.3200000000000003,0
RU_537086984,20,-20,31,10006,36776,-24009,-27,13,3.4006926406926405,3.47118301314459,1
RU_537087438,11,-11,13,8651,20768,-22095,-2,-22,2.0452380952380946,1.4913793103448274,1
RU_537088953,-16,15,-19,-11028,-19676,-814,-57,9,-5.097142857142858,-2.585714285714286,0
RU_537089218,0,0,1,7152,25307,-17767,42,-35,-0.039047619047619,0.032258064516129004,1
RU_537089457,-17,17,-16,-14906,-24872,3212,-132,-6,-6.381666666666667,-4.811111111111112,0
RU_537089581,5,-5,7,6401,-4411,7321,84,8,1.0119047619047619,0.98,1
RU_537090173,13,-13,12,5241,15310,-13263,-9,18,6.65,3.762626262626263,1
RU_537090819,18,-18,14,3887,25172,-11332,-61,23,1.9479365079365079,1.9536541889483068,0
RU_537091864,-21,21,-16,-13850,-38938,23081,-12,12,-4.671904761904762,-2.928571428571428,0
RU_537092052,-16,16,-14,-11049,-15270,22636,66,-20,-6.039285714285715,-4.538461538461538,0
RU_537092150,-18,18,-22,-12927,-20231,148,-65,21,-4.659999999999999,-2.924608819345661,0
RU_537093830,20,-20,37,8051,36025,-28900,-25,-15,5.079285714285714,3.382222222222222,1
RU_537093987,-17,17,-34,-7708,-7241,-4373,14,-28,-2.9633333333333334,-2.7474747474747474,0
RU_537094074,-18,18,-22,-5431,-20864,2438,15,45,-2.6877777777777783,-2.0622171945701355,0
RU_537094386,16,-16,27,15550,26087,-4037,88,24,6.261904761904763,4.036559139784947,1
RU_537095260,29,-29,32,16025,43266,-45051,91,26,7.956060606060606,6.498168498168498,1
RU_537095600,7,-7,7,6705,15747,-10253,41,0,1.2409523809523806,1.1785714285714286,1
RU_537096395,15,-15,53,3432,-10381,15617,-13,37,1.907900432900433,2.295928500496524,1
RU_537097192,-1,1,16,-8897,-7680,-10090,73,-11,0.18500000000000005,0.3108974358974357,0
RU_537097961,2,-3,14,4463,4419,4277,8,-2,1.1433333333333335,0.9672727272727271,1
RU_537097985,-5,5,-6,3005,-21178,32907,18,7,0.09069097569097595,-0.6689189189189189,1
RU_537098378,-16,16,-22,-10067,-6925,-5510,-94,29,-5.855555555555556,-6.166666666666667,0
RU_537098450,9,-9,17,-874,24068,-43664,-101,-25,1.0443803418803426,0.8110164333536214,0
RU_537098645,-8,8,-21,-6151,-22706,16674,-9,-10,-1.9722222222222228,-1.492982456140351,0
RU_537099215,17,-17,28,14109,27099,-27351,37,2,7.011349206349207,2.308467741935484,1
RU_537099705,-20,20,-30,-11712,-11580,9070,-44,-6,-3.601111111111111,-3.6842105263157894,0
RU_537100464,-11,11,-13,-5641,-18425,8946,5,39,-0.7144444444444447,-1.1005128205128207,0
RU_537100536,12,-12,21,9088,-18747,26743,-6,55,1.8023573975044558,1.1671664167916043,1
RU_537101221,-14,14,-28,-9481,-23640,12408,25,-34,-2.0856021756021756,-1.6390904692791486,1
RU_537101236,1,-2,24,-1411,5424,-773,64,-61,0.6542568542568543,0.5464837049742708,1
RU_537101533,-4,4,-6,-2954,-15293,-19720,35,-33,-0.3885353535353535,-0.552006552006552,0
RU_537102257,-21,21,-36,-10270,-34707,41418,3,-21,-11.009545454545455,-3.6564482029598304,0
RU_537102649,-22,22,-32,-10216,-41850,38942,-97,8,-6.283888888888889,-3.04,0
RU_537103060,14,-14,10,11530,12417,12493,-40,-1,3.485,3.2142857142857144,1
RU_537103199,27,-28,13,11896,30630,-22930,24,14,3.959554334554335,3.2690909090909095,1
RU_537103655,-13,13,-25,-8129,-15521,1670,-32,-13,-2.97,-3.0,0
RU_537104153,-16,16,-27,-11452,-3816,-16100,-24,6,-2.155555555555555,-1.8801169590643276,0
RU_537104293,10,-10,-4,303,2580,6694,-15,8,0.5860317460317459,0.5606569615528181,1
RU_537105546,2,-2,-8,3810,-1784,2842,6,1,-0.09126984126984139,-0.035595105672970195,1
RU_537105827,-31,31,-37,-16518,-26777,11442,-25,-20,-10.147878787878787,-9.019444444444444,0
RU_537106450,17,-17,31,14792,29088,-28520,-4,26,4.221111111111111,2.458020989505247,1
RU_537106612,-20,20,-26,-10153,-21957,20934,27,-10,-3.641666666666667,-3.425,0
RU_537106630,13,-13,34,5845,-11724,21283,31,-6,3.0433333333333334,3.3503289473684212,1
RU_537106938,21,-21,30,7880,20919,-15768,-15,-5,3.4393795093795094,2.872340425531915,1
RU_537107153,-16,16,-7,-13701,-37265,8089,-27,4,-1.8399350649350645,-1.8181194234728895,0
RU_537107829,-12,12,-17,-4291,-5299,6883,8,-22,-4.367619047619048,-4.825,0
RU_537107867,8,-8,6,10129,14880,-19245,16,71,0.9416666666666669,1.2000000000000002,1
RU_537108594,-28,28,-50,-8072,-45357,48493,87,-20,-3.4787301587301585,-3.379036264282166,0
RU_537108955,3,-3,7,1651,23442,-23862,-106,26,-0.1428535353535354,0.37814313346228223,0
RU_537109464,16,-16,21,16047,21541,-4704,8,42,3.9806060606060605,2.362618432385874,1
RU_537109548,-7,7,-4,-11365,-44420,39659,-30,0,-1.5071428571428571,-0.8928571428571428,0
RU_537109953,12,-12,11,2610,17842,-7917,-50,-5,4.071190476190476,1.831983805668016,1
RU_537110266,-13,13,-30,-5854,-48232,55030,96,-13,-2.5520634920634917,-2.1338259441707716,0
RU_537110573,-11,11,-35,-5027,21806,-11735,67,74,-6.832222222222223,-2.0450581395348837,0
RU_537110925,-25,26,-24,-16744,-36635,33358,-45,0,-5.5394444444444435,-4.948717948717949,0
RU_537113340,-21,20,-14,-12261,-30264,13485,-72,-21,-3.207878787878788,-3.191632928475034,0
RU_537113477,-8,8,-1,-10220,-18141,-10414,-41,-29,-0.9305555555555554,-0.9515151515151514,0
RU_537113519,-25,26,-23,-11622,-20165,6186,-80,25,-3.344358974358974,-2.8497554157931515,0
RU_537113665,18,-18,25,13577,30211,-13249,-29,29,7.029047619047619,3.310526315789473,1
RU_537113976,-12,12,-7,-5629,-36337,37123,-72,-24,-1.356111111111111,-1.3095238095238095,0
RU_537114747,-2,1,-9,3964,-2518,17278,-57,-8,-0.28134920634920624,-0.409274193548387,1
RU_537114846,-24,24,-50,-13512,-39543,16142,24,-8,-5.970577200577201,-4.818181818181818,0
RU_537115635,-8,8,28,1204,-12809,100,11,-14,-0.4120079920079922,-0.09090909090909083,1
RU_537115691,24,-24,17,11106,16247,-6491,46,-1,7.038333333333332,5.723529411764706,1
RU_537115928,-18,18,-17,-9292,-13434,12310,-38,-7,-6.494285714285715,-6.337142857142856,0
RU_537119260,-7,6,-5,-9381,-6626,-10133,-4,8,-1.1057936507936503,-0.810810810810811,0
RU_537119807,-7,7,5,-8548,-8667,4961,26,-1,-0.611074481074481,-0.4217687074829932,0
RU_537120739,11,-10,12,6062,38976,-51344,0,12,3.5580003330003334,0.9184981684981686,1
RU_537120886,-20,20,-37,-10169,-47247,43975,-51,-3,-6.640021645021645,-4.593004769475359,0
RU_537120915,22,-22,34,12446,42665,-40670,51,-10,6.216666666666667,5.516483516483516,1
RU_537120998,-13,14,-18,-2707,-21555,27758,132,-67,-1.4954351204351204,-1.4676113360323888,0
RU_537121059,-14,14,-26,-17558,-20587,-9993,-90,11,-5.879761904761905,-3.266347687400319,0
RU_537121405,25,-25,45,14038,42214,-28609,33,23,10.677777777777779,7.409909909909909,1
RU_537122264,12,-12,6,13676,39808,-24217,115,9,4.493968253968255,1.7807486631016043,1
RU_537122628,-3,4,1,4169,17668,6213,108,33,-0.46415639915639906,-0.22442899702085395,1
RU_537123037,-14,14,-10,-8126,-10780,-2315,-6,3,-2.196190476190477,-2.133971291866029,0
RU_537123182,-17,17,-13,-10074,-4234,-12691,-56,17,-2.7832750582750583,-1.5,0
RU_537123592,24,-24,18,14019,8721,5058,39,29,7.506168831168831,6.121212121212121,1
RU_537123796,8,-8,9,12094,6717,16537,61,53,1.7144444444444447,1.5642857142857143,1
RU_537124287,10,-10,7,7107,5788,-6331,-57,-30,0.6783333333333337,0.8451178451178452,1
RU_537125823,-8,6,-17,6291,-12136,11557,90,-24,-1.5305555555555554,-1.3716129032258064,1
RU_537125888,17,-17,35,14746,24259,-18486,73,38,5.119220779220779,3.8055555555555554,1
RU_537126107,-3,3,-2,-2073,132,-63,-31,0,-1.0,-5.0,0
RU_537126297,12,-12,-9,13398,16184,-9681,21,28,0.5254112554112562,0.632748538011696,1
RU_537126843,-17,16,-32,-11255,-31003,23396,37,-10,-2.947243867243867,-2.5162337662337664,0
RU_537127683,-26,26,-47,-14295,-37948,21107,-36,-6,-5.560476190476191,-4.2333333333333325,0
RU_537128982,-23,24,-18,-11406,-20171,15863,-61,-14,-7.367142857142857,-8.166666666666666,0
RU_537129012,17,-17,35,11009,13600,-7134,38,0,9.43,9.898550724637682,1
RU_537129219,-26,25,-53,-10392,-52628,45666,79,-17,-6.536324786324785,-5.745478036175711,0
RU_537129813,19,-18,24,13494,26033,-29611,90,11,2.7559523809523805,2.5906976744186045,1
RU_537129977,1,0,3,7751,4165,11524,66,3,1.2442857142857147,0.1538461538461542,1
RU_537131893,16,-15,-11,4192,-7765,12353,-56,-39,0.8986763236763236,0.8380112269446669,1
RU_537132180,1,-1,-9,4326,820,3084,-23,39,0.02857142857142847,-0.1703629032258065,1
RU_537132872,-10,10,-16,-5683,-3658,1693,-27,-20,-5.3966666666666665,-3.766081871345029,0
RU_537133310,-11,11,-13,-1281,-57415,59467,77,-43,-0.06578144078144055,-1.0806754221388366,0
RU_537133949,-27,27,-43,-14557,-35360,22090,34,-19,-4.060402571284924,-3.5775862068965516,0
RU_537134096,-8,7,-33,-5128,-20886,47203,23,11,-1.7637012987012992,-1.5071736011477763,0
RU_537134506,-5,5,-16,-5629,-5288,-10148,-141,12,-1.1790476190476187,-1.3167701863354035,0
RU_537134681,16,-16,10,5558,27247,-18208,4,-39,1.832142857142857,1.5971014492753624,1
RU_537134701,-17,17,-18,-10209,-15152,10259,-74,-18,-8.316666666666666,-5.1239316239316235,0
RU_537134755,3,-4,22,5371,111115,-132345,-49,-10,0.5901370851370853,0.8092140921409214,1
RU_537134927,11,-11,16,9630,4306,10050,22,-27,2.6664529914529913,1.4455284552845526,1
RU_537135656,-9,9,-18,-13094,-11070,7101,-52,0,-2.1733333333333333,-1.9809782608695654,0
RU_537135790,15,-14,37,11040,12904,-16132,30,17,6.482619047619048,3.276190476190476,1
RU_537136237,-10,10,1,-9263,-26416,33555,-34,6,-0.9488095238095238,-0.823823823823824,0
RU_537136405,10,-10,7,6142,9176,-13320,45,14,1.0722222222222222,0.8768115942028987,1
RU_537136622,-1,2,-14,-2903,-2097,3855,35,-13,-2.6633333333333336,-1.0972222222222223,0
RU_537137343,-12,12,-31,-6230,-26229,18792,-10,-4,-5.768412698412698,-2.788770053475936,0
RU_537137690,9,-8,-1,6576,6447,5386,-7,25,-0.12174603174603149,0.7951515151515149,1
RU_537138686,-13,14,-20,-16275,-8248,-10935,-108,-6,-4.209444444444444,-2.585326953748006,0
RU_537139291,-19,19,-25,-11927,-14900,11635,102,-33,-5.633333333333333,-3.3003003003002997,0
RU_537139580,-5,5,-29,-6075,-17187,22417,205,45,-2.1101648351648357,-0.9512987012987015,0
RU_537140207,-16,16,-12,-13967,-57886,30088,90,-14,-2.1822077922077923,-2.0155038759689923,0
RU_537140390,-19,19,-13,-13413,5765,-17096,11,-32,-2.185238095238095,-1.934782608695652,0
RU_537140792,16,-16,11,10227,45468,-51200,-55,20,1.0713492063492063,1.875,1
RU_537141223,26,-25,29,16571,29075,-15396,40,26,7.507142857142857,6.704545454545454,1
RU_537141326,-18,18,-8,-9522,-18327,12271,-98,-3,-4.582222222222222,-3.516666666666667,0
RU_537141894,-21,21,-27,-9675,-5401,-12253,7,-20,-2.6172904872904876,-2.2989304812834224,0
RU_537142121,-12,13,-29,-4453,32665,-28367,122,-7,-1.3929884915566029,-1.0352112676056338,1
RU_537142456,-20,20,-30,-11184,-13144,10057,8,6,-5.145238095238095,-3.859649122807017,0
RU_537142540,13,-13,23,12923,30627,-20424,70,-10,6.549999999999999,4.257575757575758,1
RU_537142964,-10,10,-10,-2415,-76847,68447,-19,-53,-1.2232539682539683,-1.2032085561497325,0
RU_537143707,-6,6,-4,-5640,-14945,8977,-4,-7,-1.7095238095238092,-0.8258064516129033,0
RU_537143805,-21,21,-50,-11183,-20729,11297,-55,-16,-5.63469696969697,-5.444272445820434,0
RU_537144300,-9,10,-10,-7367,1896,-17639,-56,13,-1.122727272727273,-1.9484126984126982,0
RU_537144966,-11,11,1,-9776,-27466,16166,7,-16,-2.25,-1.6820512820512823,0
RU_537145224,15,-15,39,4724,10483,-11478,-19,37,4.754603174603175,2.6613756613756614,1
RU_537146716,26,-26,30,13757,58551,-53032,-49,-7,6.861926406926407,4.622023809523809,1
RU_537147149,18,-18,16,9602,26712,-1776,-27,6,3.8819047619047615,3.277777777777778,1
RU_537147299,-14,14,-10,-12361,-11585,-7657,13,-30,-5.418412698412698,-1.4642857142857142,0
RU_537147956,-16,16,-26,-10292,-23463,12844,-53,-47,-7.180353535353536,-1.8763141620284476,0
RU_537148166,-9,9,-8,481,-23797,24557,-3,18,-1.1367582417582418,-1.0594512195121952,1
RU_537149073,-21,21,-45,-8394,-24622,30898,45,-6,-6.046111111111111,-2.742424242424242,0
RU_537151652,26,-26,29,17647,42791,-22105,64,20,8.037936507936507,5.460714285714285,1
RU_537151849,-2,2,-1,-1673,-210,-2510,-36,-9,-0.5,-1.3333333333333333,0
RU_537155338,-18,18,-26,-10882,-33831,34993,-45,-8,-1.411255411255411,-1.7051724137931032,0
RU_537156817,-9,9,-11,-6180,-4658,-6051,-43,-9,-4.273809523809524,-1.9095022624434388,0
RU_537167094,-15,15,-12,-8213,-11758,10544,-69,-2,-5.188888888888888,-4.14,0
RU_537168597,-23,23,-11,-7908,-6192,-113,21,-56,-2.6573499702911465,-1.8540489642184557,0
RU_537169049,-11,11,1,-8661,-27567,14942,-51,-6,-0.9727455877455875,-0.7653061224489797,0
RU_537171112,-30,30,-24,-16653,-35740,19754,-173,-17,-10.91904761904762,-6.9,0
RU_537171484,-8,8,-12,-10539,-20910,6519,-18,-9,-1.5556349206349207,-1.2777777777777777,0
RU_537173392,17,-17,19,9465,24675,-10158,56,20,3.8322510822510822,3.2058823529411766,1
RU_537173395,7,-7,-1,5192,8737,-5038,30,-5,0.7107142857142859,0.5689393939393941,1
RU_537178084,-16,16,-30,-6810,-29056,21078,-10,-9,-5.8914285714285715,-2.894736842105263,0
RU_537179414,-6,6,-23,-3033,-12247,4301,10,16,-2.114999999999999,-2.166240409207161,0
RU_537182300,-11,12,-28,-7736,-11084,1286,-10,21,-5.3219047619047615,-3.3482142857142856,0
